Precision,Recall
0.16261525565800503,0.9748743718592965
0.16275167785234898,0.9748743718592965
0.16288832913518053,0.9748743718592965
0.16302521008403362,0.9748743718592965
0.1631623212783852,0.9748743718592965
0.1632996632996633,0.9748743718592965
0.16343723673125526,0.9748743718592965
0.163575042158516,0.9748743718592965
0.16371308016877636,0.9748743718592965
0.16385135135135134,0.9748743718592965
0.16398985629754861,0.9748743718592965
0.16412859560067683,0.9748743718592965
0.1642675698560542,0.9748743718592965
0.1635593220338983,0.9698492462311558
0.1636980491942324,0.9698492462311558
0.16383701188455008,0.9698492462311558
0.16397621070518267,0.9698492462311558
0.1641156462585034,0.9698492462311558
0.16425531914893618,0.9698492462311558
0.1643952299829642,0.9698492462311558
0.16453537936913895,0.9698492462311558
0.16467576791808874,0.9698492462311558
0.16481639624252775,0.9698492462311558
0.16495726495726495,0.9698492462311558
0.165098374679213,0.9698492462311558
0.16523972602739725,0.9698492462311558
0.16538131962296487,0.9698492462311558
0.16552315608919382,0.9698492462311558
0.1648068669527897,0.964824120603015
0.16494845360824742,0.964824120603015
0.1650902837489252,0.964824120603015
0.16523235800344235,0.964824120603015
0.165374677002584,0.964824120603015
0.16551724137931034,0.964824120603015
0.16566005176876616,0.964824120603015
0.16580310880829016,0.964824120603015
0.16594641313742436,0.964824120603015
0.1652249134948097,0.9597989949748744
0.16536796536796536,0.9597989949748744
0.1655112651646447,0.9597989949748744
0.16565481352992195,0.9597989949748744
0.1657986111111111,0.9597989949748744
0.16594265855777585,0.9597989949748744
0.16608695652173913,0.9597989949748744
0.16623150565709313,0.9597989949748744
0.16637630662020905,0.9597989949748744
0.16652136006974716,0.9597989949748744
0.16666666666666666,0.9597989949748744
0.16681222707423582,0.9597989949748744
0.16695804195804195,0.9597989949748744
0.16710411198600175,0.9597989949748744
0.1672504378283713,0.9597989949748744
0.16739702015775634,0.9597989949748744
0.1675438596491228,0.9597989949748744
0.16769095697980685,0.9597989949748744
0.1678383128295255,0.9597989949748744
0.167985927880387,0.9597989949748744
0.1681338028169014,0.9597989949748744
0.1682819383259912,0.9597989949748744
